Epoch,Train Loss,Val Loss,Val IoU (FG),Val Dice (FG)
1,0.6401357238449282,0.5922445213735694,"tensor(0.6722, device='cuda:0')","tensor(0.8040, device='cuda:0')"
2,0.6223661297837556,0.5938276955396822,"tensor(0.6896, device='cuda:0')","tensor(0.8163, device='cuda:0')"
3,0.6147471156792116,0.5919804995012755,"tensor(0.6121, device='cuda:0')","tensor(0.7594, device='cuda:0')"
4,0.6101925808746936,0.5879971691877535,"tensor(0.6654, device='cuda:0')","tensor(0.7991, device='cuda:0')"
5,0.6061615100351431,0.5932539061154469,"tensor(0.6779, device='cuda:0')","tensor(0.8080, device='cuda:0')"
6,0.6053867965178975,0.5863755874999679,"tensor(0.6839, device='cuda:0')","tensor(0.8123, device='cuda:0')"
7,0.5987684080787634,0.5739427728228049,"tensor(0.7163, device='cuda:0')","tensor(0.8347, device='cuda:0')"
8,0.5947519170151929,0.570362917857595,"tensor(0.7320, device='cuda:0')","tensor(0.8453, device='cuda:0')"
9,0.5944030033582348,0.5832467508493083,"tensor(0.6882, device='cuda:0')","tensor(0.8153, device='cuda:0')"
10,0.5925593491706808,0.574441534752893,"tensor(0.7199, device='cuda:0')","tensor(0.8371, device='cuda:0')"
11,0.5930305895537643,0.5743498982179283,"tensor(0.7201, device='cuda:0')","tensor(0.8373, device='cuda:0')"
12,0.5928913253848835,0.5669866744244453,"tensor(0.7528, device='cuda:0')","tensor(0.8590, device='cuda:0')"
13,0.5925684129282579,0.5670465000785223,"tensor(0.7486, device='cuda:0')","tensor(0.8562, device='cuda:0')"
14,0.5918029445081444,0.5702872497610526,"tensor(0.7351, device='cuda:0')","tensor(0.8473, device='cuda:0')"
15,0.5888193603289329,0.5707536242385902,"tensor(0.7321, device='cuda:0')","tensor(0.8454, device='cuda:0')"
16,0.5909714653330335,0.5687217738958869,"tensor(0.7415, device='cuda:0')","tensor(0.8516, device='cuda:0')"
17,0.5885156792099193,0.569560108060884,"tensor(0.7367, device='cuda:0')","tensor(0.8484, device='cuda:0')"
18,0.5876658430038872,0.5724174440792291,"tensor(0.7311, device='cuda:0')","tensor(0.8447, device='cuda:0')"
19,0.5882368945216728,0.573390739241449,"tensor(0.7226, device='cuda:0')","tensor(0.8390, device='cuda:0')"
20,0.5881772440368846,0.5701953112193854,"tensor(0.7390, device='cuda:0')","tensor(0.8499, device='cuda:0')"
21,0.5865786523889687,0.5709693666436885,"tensor(0.7332, device='cuda:0')","tensor(0.8461, device='cuda:0')"
22,0.5861917970923044,0.571081272446283,"tensor(0.7337, device='cuda:0')","tensor(0.8464, device='cuda:0')"
